Date,Census,Tree_Number,Shelter_type,Builder_order,Ara,Hem,Lep,Col,Orth,Hym,Dip,Egg,Gall,Miscellaneous,Leaf Count,Reps,,,,,,,,,
7/19/24,3,T06-02,Web,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-02,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-06,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
7/19/24,3,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,Dead dip in web,1,1,,,,,,,,,
7/19/24,3,T06-06,Web,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-06,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,2,,,,,,,,,
7/19/24,3,T06-06,Web,Ara,0,0,0,0,0,0,0,0,0,Dead dips in web. Trunk and branch web,0,1,,,,,,,,,
7/19/24,3,T06-06,Web,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,Dead hem (hopper) in web,1,1,,,,,,,,,
7/19/24,3,T06-06,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-06,Web,Ara,1,0,0,0,0,0,0,0,0,26 eggs (iNat) under web,1,1,,,,,,,,,
7/18/24,3,T08-01,Web,Ara,1,0,0,0,0,0,0,0,0,Dead beetle inside,2,1,,,,,,,,,
7/18/24,3,T08-01,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twigs,4,2,,,,,,,,,
7/18/24,3,T08-01,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/18/24,3,T08-01,Curl,Hem,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/18/24,3,T08-01,Curl,Hem,0,0,0,0,0,1,0,0,0,Small wasp,1,1,,,,,,,,,
7/18/24,3,T08-01,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/18/24,3,T08-01,Web,Ara,0,0,0,0,0,0,0,0,0,Twig web,0,1,,,,,,,,,
7/18/24,3,T08-02,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/18/24,3,T08-02,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,1,1,,,,,,,,,
7/19/24,3,T06-06,Web,Ara,0,0,0,0,0,0,0,3,0,Spider egg sac. Twig web,0,1,,,,,,,,,
7/19/24,3,T06-06,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
7/19/24,3,T06-06,Gall,,0,0,0,0,0,0,0,0,221,Green beech fuzzies,NA,NA,,,,,,,,,
7/19/24,3,T05-03,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,6,,,,,,,,,
7/19/24,3,T05-04,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-04,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,22,,,,,,,,,
7/19/24,3,T05-04,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-04,Gall,,0,0,0,0,0,0,0,0,39,Witch hats,NA,NA,,,,,,,,,
7/19/24,3,T05-06,Web,Ara,1,0,0,0,0,0,0,0,0,Twig web,0,1,,,,,,,,,
7/19/24,3,T05-06,Web,Ara,0,0,0,0,0,0,0,0,0,Twig web,0,1,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,37,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,0,0,0,0,0,0,0,16,0,Plus a brown cocoon-like thing iNat,6,1,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-07,Gall,,0,0,0,0,0,0,0,0,6,Witch hats,NA,NA,,,,,,,,,
7/19/24,3,T05-09,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-09,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T05-09,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-09,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,8,1,,,,,,,,,
7/19/24,3,T05-09,Gall,,0,0,0,0,0,0,0,0,1,Orange,NA,NA,,,,,,,,,
7/19/24,3,T05-09,Web,Ara,1,0,0,0,0,0,0,0,0,,6,1,,,,,,,,,
7/19/24,3,T05-09,Web,Ara,0,0,0,0,0,0,0,0,0,Plus twig,2,1,,,,,,,,,
7/19/24,3,T05-09,Web,Ara,1,0,0,0,0,0,0,0,0,Dead hem (hopper) in web,3,1,,,,,,,,,
7/19/24,3,T05-12,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T05-12,Gall,,0,0,0,0,0,0,0,0,9,Paw galls,NA,NA,,,,,,,,,
7/19/24,3,T05-15,Web,Ara,0,0,0,0,0,0,0,16,0,Twig web. Eggs on silk iNat,0,1,,,,,,,,,
7/19/24,3,T05-16,Gall,,0,0,0,0,0,0,0,0,1,Brown bump,NA,NA,,,,,,,,,
7/19/24,3,T05-16,Gall,,0,0,0,0,0,0,0,0,1,Sphere iNat,NA,NA,,,,,,,,,
7/19/24,3,T05-16,Gall,,0,0,0,0,0,0,0,0,2,Star gall,NA,NA,,,,,,,,,
7/19/24,3,T05-16,Web,Ara,1,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
7/19/24,3,T05-16,Web,Ara,1,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
7/19/24,3,T05-16,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-16,Web,Ara,2,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-16,Gall,,0,0,0,0,0,0,0,0,30,Orange,NA,NA,,,,,,,,,
7/19/24,3,T05-01,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branch,4,1,,,,,,,,,
7/19/24,3,T05-01,Web,Ara,1,0,0,0,0,0,0,0,0,Fly in web,1,1,,,,,,,,,
7/19/24,3,T05-01,Web,Ara,1,0,0,1,0,0,0,0,0,Plus branch,4,1,,,,,,,,,
7/19/24,3,T05-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-01,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-01,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,1,1,,,,,,,,,
7/19/24,3,T05-01,Gall,,0,0,0,0,0,0,0,0,62,Doughnut galls,NA,NA,,,,,,,,,
7/19/24,3,T05-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,55,,,,,,,,,
7/19/24,3,T05-05,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,3,1,,,,,,,,,
7/19/24,3,T05-05,Tie,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,3,2,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branch,1,1,,,,,,,,,
7/19/24,3,T05-05,Gall,,0,0,0,0,0,0,0,0,99,Witch hats,NA,NA,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branch,4,1,,,,,,,,,
7/19/24,3,T05-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,13,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,1,0,0,0,0,0,0,0,0,Shed spider skin,3,1,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,1,0,0,0,0,0,0,0,0,Plus branch,2,1,,,,,,,,,
7/19/24,3,T05-07,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twig,2,1,,,,,,,,,
7/19/24,3,T05-07,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-07,Fold,Lep,0,0,1,0,0,0,0,0,0,Large fold,1,1,,,,,,,,,
7/19/24,3,T05-07,Gall,,0,0,0,0,0,0,0,0,1,Witch hats,NA,NA,,,,,,,,,
7/19/24,3,T05-10,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
7/19/24,3,T05-11,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-11,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T05-11,Fold,Lep,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-11,Roll,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-11,Roll,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-11,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T05-11,Web,Ara,1,0,0,0,0,0,0,0,0,On twigs,0,1,,,,,,,,,
7/19/24,3,T05-11,Tie,Unk,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-11,Gall,,0,0,0,0,0,0,0,0,263,Fuzzies,NA,NA,,,,,,,,,
7/19/24,3,T05-17,Web,Ara,0,0,0,0,0,0,0,0,0,On trunk and branch,0,1,,,,,,,,,
7/19/24,3,T05-17,Gall,,0,0,0,0,0,0,0,0,400,Green bumps,NA,NA,,,,,,,,,
7/19/24,3,T05-17,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-06,Curl,Hem,0,1,0,0,0,0,0,0,0,Aphid,1,1,,,,,,,,,
7/19/24,3,T08-06,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-06,Tie,Unk,0,0,0,0,0,0,0,0,0,Accidentally broke a leaf off. 1 dead leaf,2,1,,,,,,,,,
7/19/24,3,T08-07,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,4,,,,,,,,,
7/19/24,3,T08-07,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T08-07,Fold,Lep,0,0,1,0,0,0,0,0,0,Lep pupa,1,1,,,,,,,,,
7/19/24,3,T08-07,Web,Unk,0,1,0,0,0,0,0,0,0,Aphid,1,1,,,,,,,,,
7/19/24,3,T08-07,Web,Ara,0,0,0,0,0,0,0,0,0,Live insects in web,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,80,,,,,,,,,
7/19/24,3,T08-09,Web,Ara,1,0,0,0,0,0,0,0,0,Partially in/next to curl,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,12,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,9,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,0,1,0,0,Syrphid,1,1,,,,,,,,,
7/19/24,3,T08-09,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,5,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,1,0,0,0,0,0,0,0,Neuropteran larve,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,4,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T08-09,Web,Unk,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T08-09,Tie,Lep,1,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T08-09,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,1,0,0,0,0,0,0,0,0,Ara made web in curl,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,1,0,0,0,0,1,0,0,Syrphid fell,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,0,0,0,0,Neuropteran larva,1,2,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,0,0,11,0,Unk eggs,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,1,0,0,0,Small wasp,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,2,0,0,0,0,1,0,0,Syrphid,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,3,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Gall,,0,0,0,0,0,0,0,0,174,Fuzzies,NA,NA,,,,,,,,,
7/19/24,3,T07-03,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T07-03,Tie,Lep,0,0,1,0,0,0,0,0,0,,4,1,,,,,,,,,
7/19/24,3,T07-03,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T07-05,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T07-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,24,,,,,,,,,
7/19/24,3,T07-05,Fold,Lep,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T07-05,Web,Lep,0,0,0,0,0,0,0,0,0,Eclosed lep pupa,1,1,,,,,,,,,
7/19/24,3,T07-05,Web,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T07-05,Web,Ara,1,0,0,0,0,0,0,0,0,On branch,0,1,,,,,,,,,
7/19/24,3,T07-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,12,,,,,,,,,
7/19/24,3,T07-05,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs. Debris in web,6,1,,,,,,,,,
7/19/24,3,T07-05,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,3,,,,,,,,,
7/19/24,3,T07-05,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T07-05,Web,Ara,0,0,0,0,0,0,0,0,0,On branches. Bug caught in web,0,1,,,,,,,,,
7/19/24,3,T07-05,Gall,,0,0,0,0,0,0,0,0,10,Witch hats,NA,NA,,,,,,,,,
7/19/24,3,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T06-01,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,8,,,,,,,,,
7/19/24,3,T06-01,Curl,Hem,0,1,0,0,0,0,0,0,0,Unk hem,1,1,,,,,,,,,
7/19/24,3,T06-01,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-01,Web,Ara,0,0,0,0,0,0,0,2,0,Egg sacs,1,1,,,,,,,,,
7/19/24,3,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,On trunk. Fly in web,0,1,,,,,,,,,
7/19/24,3,T06-01,Web,Ara,1,0,0,0,0,0,0,0,0,On branches,0,1,,,,,,,,,
7/19/24,3,T06-01,Gall,,0,0,0,0,0,0,0,0,2,Orange,NA,NA,,,,,,,,,
7/19/24,3,T06-01,Gall,,0,0,0,0,0,0,0,0,33,Pinch,NA,NA,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,17,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,2,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T06-02,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-02,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T06-02,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-02,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-02,Web,Ara,1,0,0,0,0,0,0,0,0,Used to be lep fold. Insect wings and legs in web,1,1,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-02,Web,Ara,0,0,0,0,0,0,0,0,0,Dead spider,5,1,,,,,,,,,
7/19/24,3,T06-02,Gall,,0,0,0,0,0,0,0,0,151,Fuzzies,NA,NA,,,,,,,,,
7/19/24,3,T06-08,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,28,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T06-08,Fold,Lep,0,0,0,0,0,12,0,0,0,Parasitoid wasp larvae on dead lep,1,1,,,,,,,,,
7/19/24,3,T06-08,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T06-08,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,2,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,1,0,0,0,0,0,0,0,0,On trunk and branch,0,1,,,,,,,,,
7/19/24,3,T06-08,Fold,Lep,0,0,1,0,0,0,0,0,0,Lep pupa,1,1,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,0,0,0,0,0,0,0,0,0,On branch and twigs,0,2,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,1,0,0,0,0,0,0,0,0,Plus twigs,2,1,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,1,0,0,0,0,0,0,0,0,Shed spider skin,2,2,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,0,0,0,0,0,0,0,1,0,Egg sac,1,1,,,,,,,,,
7/19/24,3,T06-08,Gall,,0,0,0,0,0,0,0,0,12,Witch hats,NA,NA,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,1,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
7/19/24,3,T08-01,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T08-01,Fold,Unk,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-01,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,2,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,0,0,0,0,0,0,0,2,0,"Egg sacs, 1 empty",1,1,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,1,0,0,0,0,0,0,1,0,Egg sac,1,1,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-03,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-03,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-10,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-08,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T06-08,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-02,Web,Ara,1,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T05-02,Web,Ara,0,0,0,0,0,0,0,0,0,Thin membrane,0,1,,,,,,,,,
7/19/24,3,T05-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,0,8,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,0,0,0,0,0,0,0,0,0,Stem,0,1,,,,,,,,,
7/19/24,3,T05-05,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,,7,1,,,,,,,,,
7/19/24,3,T05-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,33,,,,,,,,,
7/19/24,3,T05-05,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,17,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,0,0,0,0,0,0,0,1,0,,2,1,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-05,Web,Ara,2,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-08,Web,Ara,0,0,0,0,0,0,0,0,0,Stem,0,1,,,,,,,,,
7/19/24,3,T05-05,Gall,,0,0,0,0,0,0,0,0,76,Witch hats,NA,NA,,,,,,,,,
7/19/24,3,T05-08,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-08,Web,Ara,1,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
7/19/24,3,T05-08,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-08,Gall,,0,0,0,0,0,0,0,0,165,,1,1,,,,,,,,,
7/19/24,3,T05-13,Web,Ara,1,0,0,0,0,0,0,1,0,Stem,0,1,,,,,,,,,
7/19/24,3,T05-13,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-15,Web,Ara,0,0,0,0,0,0,0,0,0,Stem,0,1,,,,,,,,,
7/19/24,3,T05-15,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-15,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-15,Gall,,0,0,0,0,0,0,0,0,1,,1,1,,,,,,,,,
7/19/24,3,T05-16,Gall,,0,0,0,0,0,0,0,0,8,"3 Pinch, 5 Rust",NA,NA,,,,,,,,,
7/19/24,3,T05-19,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-19,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T05-19,Gall,,0,0,0,0,0,0,0,0,7,Orange,NA,NA,,,,,,,,,
7/19/24,3,T05-19,Web,Ara,0,0,0,0,0,0,0,1,0,,4,1,,,,,,,,,
7/19/24,3,T05-19,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T05-19,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,3,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,20,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,1,0,0,0,0,0,0,0,0,Web,1,1,,,,,,,,,
7/19/24,3,T08-09,Web,Ara,0,0,0,0,0,0,0,1,0,One string,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,1,0,0,0,0,0,0,0,,1,10,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,4,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,28,,,,,,,,,
7/19/24,3,T08-09,Web,Ara,1,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,0,0,0,0,0,0,0,0,2 Thrips,1,1,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,2,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Web,Ara,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T08-09,Curl,Hem,0,5,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-09,Gall,,0,0,0,0,0,0,0,0,732,Fuzzies and pit,NA,NA,,,,,,,,,
7/19/24,3,T07-03,Gall,,0,0,0,0,0,0,0,0,79,Fuzzies,1,1,,,,,,,,,
7/19/24,3,T07-04,Gall,,0,0,0,0,0,0,0,0,17,Witch hats,1,17,,,,,,,,,
7/19/24,3,T07-04,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,18,,,,,,,,,
7/19/24,3,T07-04,Tie,Lep,0,0,1,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T07-04,Web,Ara,0,0,0,0,0,0,0,0,0,Stem,0,1,,,,,,,,,
7/19/24,3,T07-04,Gall,,0,0,0,0,0,0,0,0,47,Fuzzies,NA,NA,,,,,,,,,
7/19/24,3,T07-04,Web,Ara,1,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-02,Web,Ara,0,0,0,0,0,0,0,0,0,Stem,0,3,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,2,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-02,Web,Ara,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,
7/19/24,3,T06-02,Web,Ara,1,0,0,0,0,0,0,0,0,Stem,0,1,,,,,,,,,
7/19/24,3,T06-02,Tie,Lep,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,4,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
7/19/24,3,T06-02,Curl,Hem,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T06-04,Tie,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-04,Web,Ara,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,
7/19/24,3,T06-10,Web,Ara,1,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T06-10,Fold,Lep,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-01,Curl,Hem,0,0,0,0,0,0,0,0,0,,1,3,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,1,0,0,0,0,0,0,1,0,,2,1,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,0,0,0,0,0,0,0,0,0,,1,2,,,,,,,,,
7/19/24,3,T08-01,Fold,Lep,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,
7/19/24,3,T08-01,Web,Ara,2,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,
